dt_iso,dt,timezone,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id
2016-04-19,1461065400.0,-25200.0,32.715737999999995,-117.16108399999997,72.48916666666666,65.94583333333334,64.20749999999998,77.59250000000002,1015.0416666666666,,,25.375,5.585,213.33333333333334,,,,,35.625,801.5833333333334
2016-04-20,1461151800.0,-25200.0,32.715737999999995,-117.16108399999997,71.35416666666667,65.38916666666664,64.15125,76.14999999999999,1013.1666666666666,,,30.958333333333332,5.872916666666668,292.7083333333333,,,,,35.0,801.625
2016-04-21,1461238200.0,-25200.0,32.715737999999995,-117.16108399999997,67.92250000000001,62.184999999999995,61.91416666666666,72.26916666666666,1012.4583333333334,,,40.625,7.327916666666667,274.625,,,,,66.25,802.75
2016-04-22,1461324600.0,-25200.0,32.715737999999995,-117.16108399999997,65.57416666666667,62.73999999999999,60.769166666666656,68.1425,1013.8333333333334,,,66.625,7.155416666666667,274.25,,,,,53.75,802.375
2016-04-23,1461411000.0,-25200.0,32.715737999999995,-117.16108399999997,64.5425,60.80583333333331,60.60166666666667,66.80750000000002,1016.5833333333334,,,64.33333333333333,7.781666666666666,283.2916666666667,0.3,,,,55.0,789.7916666666666
2016-04-24,1461497400.0,-25200.0,32.715737999999995,-117.16108399999997,62.818749999999994,58.60291666666665,58.34166666666667,66.78250000000001,1014.2083333333334,,,62.625,7.611666666666667,208.33333333333334,,,,,32.083333333333336,801.5416666666666
2016-04-25,1461583800.0,-25200.0,32.715737999999995,-117.16108399999997,61.154583333333335,54.28125,57.963750000000005,63.627500000000005,1013.9166666666666,,,59.25,10.914166666666665,245.83333333333334,,,,,69.16666666666667,802.8333333333334
2016-04-26,1461670200.0,-25200.0,32.715737999999995,-117.16108399999997,59.70541666666665,53.119166666666665,55.58708333333334,62.678333333333335,1015.125,,,55.666666666666664,9.172083333333333,208.20833333333334,,,,,52.083333333333336,802.2916666666666
2016-04-27,1461756600.0,-25200.0,32.715737999999995,-117.16108399999997,60.42916666666667,55.25083333333334,56.54333333333335,63.53916666666667,1013.4583333333334,,,61.166666666666664,7.906666666666666,225.25,,,,,40.5,801.8333333333334
2016-04-28,1461843000.0,-25200.0,32.715737999999995,-117.16108399999997,60.183333333333344,53.15208333333334,56.49375,62.618750000000006,1011.125,,,59.833333333333336,10.923749999999998,260.8333333333333,0.25666666666666665,0.4,,,70.20833333333333,752.4583333333334
2016-04-29,1461929400.0,-25200.0,32.715737999999995,-117.16108399999997,60.9275,56.07583333333334,56.88499999999999,64.17916666666666,1015.3333333333334,,,59.791666666666664,7.307499999999997,193.33333333333334,,,,,63.333333333333336,802.6666666666666
2016-04-30,1462015800.0,-25200.0,32.715737999999995,-117.16108399999997,60.433333333333316,55.17125000000001,56.81,63.346666666666664,1011.8333333333334,,,66.20833333333333,9.003749999999998,229.16666666666666,0.39,0.75,,,75.625,752.75
2016-05-01,1462102200.0,-25200.0,32.715737999999995,-117.16108399999997,61.50041666666667,57.893750000000004,57.29833333333334,64.68375,1011.9583333333334,,,64.83333333333333,6.25375,198.54166666666666,,,,,55.0,802.5
2016-05-02,1462188600.0,-25200.0,32.715737999999995,-117.16108399999997,62.695,59.172083333333326,59.01083333333333,65.60666666666667,1015.5833333333334,,,66.75,7.096250000000001,248.54166666666666,,,,,44.375,802.0
2016-05-03,1462275000.0,-25200.0,32.715737999999995,-117.16108399999997,63.77958333333333,61.10083333333333,59.887499999999996,66.80166666666669,1014.875,,,71.33333333333333,7.031666666666666,274.8333333333333,,,,,33.125,801.625
2016-05-04,1462361400.0,-25200.0,32.715737999999995,-117.16108399999997,63.468333333333334,61.14958333333333,59.09666666666667,66.45625,1014.125,,,70.33333333333333,6.09375,271.0833333333333,,,,,80.0,803.5
2016-05-05,1462447800.0,-25200.0,32.715737999999995,-117.16108399999997,62.72375,59.24541666666667,58.79500000000001,65.48833333333333,1013.6666666666666,,,64.04166666666667,6.464166666666666,228.5,,,,,78.33333333333333,803.3333333333334
2016-05-06,1462534200.0,-25200.0,32.715737999999995,-117.16108399999997,61.70250000000001,58.811666666666675,58.196666666666665,64.11833333333333,1012.0,,,70.70833333333333,6.1499999999999995,182.45833333333334,1.104375,3.5,,,69.375,575.9166666666666
2016-05-07,1462620600.0,-25200.0,32.715737999999995,-117.16108399999997,61.604166666666664,57.915833333333346,57.560416666666676,64.69291666666668,1014.2916666666666,,,66.20833333333333,6.722916666666666,201.58333333333334,0.7999999999999999,0.5,,,61.041666666666664,752.2083333333334
2016-05-08,1462707000.0,-25200.0,32.715737999999995,-117.16108399999997,63.09041666666665,59.51333333333333,58.55666666666665,65.77916666666667,1014.5833333333334,,,62.375,6.394166666666666,269.4166666666667,0.5,,,,54.583333333333336,789.7916666666666
2016-05-09,1462793400.0,-25200.0,32.715737999999995,-117.16108399999997,64.13458333333334,60.83958333333333,60.08374999999999,66.48416666666667,1014.9166666666666,,,64.29166666666667,6.805,258.5833333333333,0.3,,,,62.5,777.4166666666666
2016-05-10,1462879800.0,-25200.0,32.715737999999995,-117.16108399999997,64.70333333333333,61.312083333333334,60.488333333333316,67.00916666666667,1014.9166666666666,,,62.791666666666664,6.958333333333333,244.79166666666666,,,,,65.625,803.0
2016-05-11,1462966200.0,-25200.0,32.715737999999995,-117.16108399999997,65.03500000000001,61.8375,61.387916666666676,67.49083333333336,1015.875,,,67.875,7.913750000000003,281.2916666666667,,,,,81.66666666666667,803.5
2016-05-12,1463052600.0,-25200.0,32.715737999999995,-117.16108399999997,64.89374999999998,62.709583333333335,61.18333333333334,67.54541666666668,1015.9583333333334,,,72.29166666666667,7.014166666666665,285.2916666666667,,,,,79.375,803.4583333333334
2016-05-13,1463139000.0,-25200.0,32.715737999999995,-117.16108399999997,64.57166666666666,62.73791666666667,60.99041666666667,67.32791666666667,1015.5833333333334,,,70.66666666666667,5.839583333333334,273.2083333333333,,,,,68.95833333333333,803.0416666666666
2016-05-14,1463225400.0,-25200.0,32.715737999999995,-117.16108399999997,63.07791666666669,60.901666666666664,59.8475,65.57125,1015.8333333333334,,,71.41666666666667,5.872916666666669,217.66666666666666,,,,,86.04166666666667,803.7916666666666
2016-05-15,1463311800.0,-25200.0,32.715737999999995,-117.16108399999997,63.42166666666666,59.78208333333333,59.67875,65.86791666666666,1013.7916666666666,,,70.04166666666667,8.388333333333332,190.83333333333334,,,,,74.375,803.125
2016-05-16,1463398200.0,-25200.0,32.715737999999995,-117.16108399999997,63.501250000000006,59.61208333333334,59.91500000000001,65.92583333333334,1013.4166666666666,,,69.41666666666667,8.68625,233.33333333333334,,,,,74.58333333333333,803.25
2016-05-17,1463484600.0,-25200.0,32.715737999999995,-117.16108399999997,63.30541666666667,60.98541666666669,60.433333333333316,65.49916666666668,1012.9583333333334,,,72.20833333333333,6.412500000000001,197.5,,,,,83.54166666666667,803.625
2016-05-18,1463571000.0,-25200.0,32.715737999999995,-117.16108399999997,65.31041666666667,63.52875,62.19458333333333,67.4391666666667,1014.5416666666666,,,69.79166666666667,6.002916666666665,299.8333333333333,,,,,84.16666666666667,803.6666666666666
2016-05-19,1463657400.0,-25200.0,32.715737999999995,-117.16108399999997,64.43833333333335,62.56333333333334,61.195,67.2625,1013.9583333333334,,,73.0,6.364583333333335,236.29166666666666,,,,,78.75,761.4166666666666
